RunIndex,TrialIndex,Mode,Family,SubCase,TrueLabel,Observation,PredictedVerdict,Detection,IsCorrect,LatencyMicros
3,2363,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2365,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2367,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2369,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2371,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2373,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2375,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2377,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2379,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2381,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2383,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2385,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2387,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2389,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2391,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2393,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2395,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2397,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
3,2399,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
4,2401,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2403,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2405,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2407,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2409,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2411,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2413,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2415,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2417,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2419,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2421,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2423,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2425,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2427,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2429,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2431,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2433,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2435,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2437,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2439,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2441,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2443,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2445,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2447,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2449,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2451,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2453,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2455,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2457,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2459,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2461,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2463,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2465,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2467,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2469,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2471,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2473,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2475,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2477,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2479,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2481,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2483,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2485,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2487,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2489,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2491,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2493,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2495,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2497,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2499,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2501,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2503,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2505,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2507,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2509,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2511,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2513,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2515,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2517,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2519,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2521,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2523,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2525,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2527,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2529,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2531,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2533,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2535,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2537,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2539,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2541,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2543,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2545,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2547,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2549,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2551,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2553,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2555,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2557,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2559,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2561,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2563,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2565,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2567,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2569,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2571,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2573,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2575,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2577,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2579,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2581,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2583,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2585,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2587,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2589,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2591,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2593,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2595,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2597,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2599,PRE_REMEDIATION,Source: Commit Author/Email Spoofing,Case B: Unsigned Commit (Author Spoofed),ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2601,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2603,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2605,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2607,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2609,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2611,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2613,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2615,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2617,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2619,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2621,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2623,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2625,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2627,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2629,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2631,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2633,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2635,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2637,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2639,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2641,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2643,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2645,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2647,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2649,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2651,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2653,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2655,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2657,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2659,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2661,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2663,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2665,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2667,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2669,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2671,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2673,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2675,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2677,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2679,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2681,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2683,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2685,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2687,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),1–5 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2689,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),5–10 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
4,2691,PRE_REMEDIATION,Process: Short-Lived Subprocess (Polling Evasion),<1 ms,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,12
