RunIndex,TrialIndex,Family,TrueLabel,PredictedVerdict,PredictedBreak,ExpectedBreak,IsCorrect,LatencyMicros
1,1163,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1164,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1165,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1166,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1167,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1168,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1169,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1170,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1171,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1172,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1173,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1174,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1175,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1176,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1177,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1178,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1179,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1180,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1181,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1182,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1183,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1184,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1185,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1186,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1187,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1188,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1189,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1190,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1191,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1192,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1193,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1194,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1195,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1196,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1197,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1198,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1199,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1200,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
1,1201,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1202,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1203,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1204,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1205,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1206,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1207,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1208,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1209,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1210,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1211,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1212,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1213,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1214,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1215,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1216,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1217,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1218,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1219,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1220,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1221,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1222,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1223,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1224,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1225,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1226,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1227,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1228,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1229,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1230,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1231,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1232,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1233,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1234,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1235,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1236,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1237,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1238,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1239,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1240,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,1302
1,1241,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1242,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1243,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1244,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1245,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1246,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1247,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1248,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1249,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
1,1250,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
2,1251,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1252,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1253,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1254,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1255,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1256,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1257,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1258,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1259,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1260,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1261,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1262,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1263,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1264,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1265,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1266,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1267,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1268,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1269,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1270,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1271,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1272,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1273,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1274,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1275,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1276,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1277,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1278,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1279,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1280,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1281,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1282,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1283,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1284,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1285,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1286,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1287,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1288,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1289,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1290,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1291,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1292,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,503
2,1293,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1294,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1295,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1296,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1297,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1298,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1299,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1300,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
2,1301,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1302,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1303,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1304,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1305,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1306,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1307,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1308,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1309,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1310,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1311,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1312,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1313,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1314,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1315,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1316,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1317,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1318,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1319,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1320,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1321,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1322,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1323,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1324,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1325,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1326,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1327,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1328,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1329,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1330,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1331,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1332,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1333,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1334,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1335,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1336,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1337,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1338,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1339,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1340,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1341,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1342,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1343,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1344,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1345,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1346,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1347,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1348,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1349,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1350,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
2,1351,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1352,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1353,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1354,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1355,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1356,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1357,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1358,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1359,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1360,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1361,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1362,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1363,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1364,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1365,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1366,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1367,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1368,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1369,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1370,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1371,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1372,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1373,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1374,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1375,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1376,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1377,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1378,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1379,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1380,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1381,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1382,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1383,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1384,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1385,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1386,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1387,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1388,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1389,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1390,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,1004
2,1391,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1392,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1393,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1394,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1395,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1396,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1397,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1398,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1399,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1400,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1401,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1402,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1403,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1404,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1405,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1406,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1407,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1408,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1409,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1410,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1411,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1412,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1413,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1414,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1415,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1416,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1417,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1418,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1419,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1420,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1421,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1422,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1423,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1424,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1425,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1426,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1427,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1428,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1429,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1430,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1431,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1432,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1433,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1434,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1435,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1436,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1437,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
2,1438,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
